competition,result,wind,round,group,rane,finish,athlete_id,tournament_id,grade,established_date,information,condition,official
man_400mH,59500,"",予選,1,8,3,90,317,b3,2013-09-22,手動,,true
man_400mH,59100,"",予選,3,2,4,88,317,b3,2013-09-22,手動,,true
man_400mH,66000,"",予選,4,2,4,76,317,b3,2013-09-22,手動,,true
woman_100m,13050,1.6,予選,3,6,2,85,317,b2,2013-09-22,PB,電通大記録,true
woman_100m,13220,1.7,決勝,1,1,6,85,317,b2,2013-09-22,,,true
woman_200m,26900,1.3,予選,1,3,1,85,317,b2,2013-09-22,手動,,true
woman_200m,27030,1.4,決勝,1,3,4,85,317,b2,2013-09-22,PB,電通大記録,true
man_100m,12010,"",記録会,22,4,3,88,208,b3,2009-11-14,,,true
man_110mH,16309,0.6,記録会,1,5,2,88,208,b3,2009-11-14,,,true
man_100m,11650,-0.9,予選,1,8,6,89,318,b3,2013-10-14,,,true
man_100m,11900,-1,予選,7,2,6,77,318,b3,2013-10-14,,,true
man_100m,"","",予選,8,1,"",82,318,b2,2013-10-14,,,true
man_100m,11720,-0.4,OP,8,7,3,80,318,b4,2013-10-14,,,true
man_100m,"","",OP,2,2,"",119,318,b4,2013-10-14,,,true
man_100m,12670,-0.4,OP,14,5,6,81,318,b4,2013-10-14,,,true
man_100m,11870,-0.7,OP,10,7,2,76,318,b3,2013-10-14,,,true
man_100m,11840,-0.3,OP,12,5,1,83,318,b2,2013-10-14,PB,,true
man_100m,12380,-0.1,OP,15,8,2,121,318,b1,2013-10-14,,,true
man_200m,23130,2,予選,1,6,6,119,318,b4,2013-10-14,,,true
man_200m,23260,-0.3,予選,6,2,6,89,318,b3,2013-10-14,,,true
man_200m,"","",予選,7,3,"",82,318,b2,2013-10-14,,,true
man_200m,"","",OP,2,4,"",69,318,m1,2013-10-14,,,true
man_200m,23230,0.7,OP,6,7,1,80,318,b4,2013-10-14,PB,,true
man_200m,24960,1.5,OP,10,6,6,81,318,b4,2013-10-14,,,true
man_200m,24090,-0.7,OP,9,4,2,76,318,b3,2013-10-14,,,true
man_200m,23380,0.7,OP,6,3,3,83,318,b2,2013-10-14,PB,,true
man_400m,51110,"",予選,8,4,4,78,318,d,2013-10-14,,,true
man_400m,50740,"",予選,2,3,1,69,318,m1,2013-10-14,,,true
man_400m,50510,"",予選,3,5,4,90,318,b3,2013-10-14,,,true
man_400m,50100,"",準決勝,2,6,2,69,318,m1,2013-10-14,,,true
man_400m,50550,"",準決勝,3,8,6,90,318,b3,2013-10-14,,,true
man_400m,50750,"",決勝,1,8,7,69,318,m1,2013-10-14,,,true
man_400m,50950,"",OP,1,1,6,63,318,m2,2013-10-14,PB,,true
man_400m,"","",OP,3,7,"",80,318,b4,2013-10-14,,,true
man_110mH,16309,2.4,予選,3,8,5,88,318,b3,2013-10-14,,,false
man_400mH,61480,"",予選,1,2,6,76,318,b3,2013-10-14,,,true
man_400mH,"","",予選,4,2,"",90,318,b3,2013-10-14,,,true
woman_100m,13270,"",予選,2,6,5,85,318,b2,2013-10-14,,,true
woman_400m,61090,"",予選,1,2,4,75,318,b3,2013-10-14,電通大記録,,true
man_100m,11760,1.7,記録会,6,6,2,78,319,d,2013-10-20,,,true
man_100m,12480,-0.2,記録会,4,5,4,79,319,b4,2013-10-20,,,true
man_100m,11810,2.2,記録会,3,8,2,80,319,b4,2013-10-20,,,false
man_100m,"","",記録会,5,3,"",119,319,b4,2013-10-20,,,true
man_100m,12760,-1.5,記録会,13,6,8,81,319,b4,2013-10-20,,,true
man_100m,11860,1.6,記録会,8,6,2,88,319,b3,2013-10-20,,,true
man_100m,11610,1.7,記録会,6,8,1,89,319,b3,2013-10-20,,,true
man_100m,11770,-0.4,記録会,5,6,5,77,319,b3,2013-10-20,,,true
man_100m,"","",記録会,5,8,"",82,319,b2,2013-10-20,,,true
man_100m,12570,1.5,記録会,16,4,1,121,319,b1,2013-10-20,,,true
man_200m,23770,2.3,記録会,3,3,3,78,319,d,2013-10-20,,,false
man_200m,23630,0.7,記録会,3,5,6,69,319,m1,2013-10-20,,,true
man_200m,"","",記録会,4,1,"",119,319,b4,2013-10-20,,,true
man_200m,25190,0.3,記録会,12,3,3,81,319,b4,2013-10-20,,,true
man_200m,23970,2.2,記録会,8,6,2,88,319,b3,2013-10-20,,,false
man_200m,28480,1.9,記録会,5,1,5,89,319,b3,2013-10-20,,,true
man_200m,24240,0.6,記録会,6,5,1,76,319,b3,2013-10-20,,,true
man_200m,23480,1.9,記録会,5,2,3,77,319,b3,2013-10-20,,,true
man_200m,23460,0.7,記録会,3,2,5,90,319,b3,2013-10-20,,,true
man_200m,"","",記録会,5,7,"",82,319,b2,2013-10-20,,,true
man_200m,23560,1.2,記録会,4,5,1,83,319,b2,2013-10-20,,,true
man_200m,25620,0.7,記録会,13,5,6,121,319,b1,2013-10-20,,,true
man_400m,52730,"",記録会,2,4,6,69,319,m1,2013-10-20,,,true
man_400m,54020,"",記録会,5,8,4,76,319,b3,2013-10-20,,,true
man_400m,50820,"",記録会,2,6,1,90,319,b3,2013-10-20,,,true
man_400m,"","",記録会,5,2,"",83,319,b2,2013-10-20,,,true
woman_100m,13230,1.8,記録会,1,7,2,85,319,b2,2013-10-20,,,true
man_110mH,16450,"",記録会,1,7,1,88,320,b3,2013-11-02,,,true
man_200m,23690,0.4,記録会,4,6,2,89,321,b3,2013-11-02,,,true
man_100m,11880,0.6,記録会,2,4,3,80,321,b4,2013-11-02,十種競技,,true
man_400m,53590,"",記録会,2,4,2,80,321,b4,2013-11-02,十種競技,,true
man_100m,12040,"",記録会,18,2,2,76,321,b3,2013-11-02,,,true
man_400m,56500,"",記録会,7,5,3,81,321,b4,2013-11-02,,,true
man_400m,51820,"",記録会,4,5,2,89,321,b3,2013-11-02,PB,,true
man_400m,55000,"",記録会,5,6,6,76,321,b3,2013-11-02,,,true
man_110mH,17110,1,記録会,2,6,5,88,321,b3,2013-11-02,,,true
man_110mH,16379,"",記録会,1,4,5,88,321,b3,2013-11-02,2次レース,,true
man_110mH,22390,"",記録会,4,5,3,80,321,b4,2013-11-02,十種競技,,true
man_110mH,16450,1.7,記録会,5,3,3,88,289,b3,2012-11-10,,,true
man_100m,15000,"",OB戦,6,5,5,122,330,,2014-03-23,,,true
man_100m,14550,"",OB戦,6,4,3,123,330,,2014-03-23,,,true
man_100m,"","",OB戦,5,1,"",68,330,m1,2014-03-23,,,true
man_100m,12210,"",OB戦,2,1,1,69,330,m1,2014-03-23,,,true
man_100m,12590,"",OB戦,3,1,2,79,330,b4,2014-03-23,,,true
man_100m,14470,"",OB戦,5,3,2,65,330,b4,2014-03-23,,,true
man_100m,"","",OB戦,4,1,"",71,330,b4,2014-03-23,,,true
man_100m,12160,"",OB戦,3,3,1,80,330,b4,2014-03-23,,,true
man_100m,"","",OB戦,5,2,"",64,330,b4,2014-03-23,,,true
man_100m,13480,"",OB戦,4,2,2,66,330,b4,2014-03-23,,,true
man_100m,13040,"",OB戦,3,4,3,81,330,b4,2014-03-23,,,true
man_100m,"","",OB戦,4,3,"",86,330,b3,2014-03-23,,,true
man_100m,13480,"",OB戦,5,4,1,87,330,b3,2014-03-23,,,true
man_100m,12550,"",OB戦,2,4,3,88,330,b3,2014-03-23,,,true
man_100m,12670,"",OB戦,1,2,4,89,330,b3,2014-03-23,,,true
man_100m,13470,"",OB戦,3,2,5,74,330,b3,2014-03-23,,,true
woman_100m,14130,"",OB戦,6,2,2,75,330,b3,2014-03-23,,,true
man_100m,12330,"",OB戦,2,3,2,76,330,b3,2014-03-23,,,true
man_100m,12650,"",OB戦,1,4,3,77,330,b3,2014-03-23,,,true
man_100m,12750,"",OB戦,2,2,4,90,330,b3,2014-03-23,,,true
woman_100m,13720,"",OB戦,6,3,1,85,330,b2,2014-03-23,,,true
man_100m,11880,"",OB戦,1,3,1,82,330,b2,2014-03-23,,,true
man_100m,11890,"",OB戦,1,1,2,83,330,b2,2014-03-23,,,true
man_100m,13030,"",OB戦,4,4,1,91,330,b1,2014-03-23,,,true
woman_100m,14990,"",OB戦,6,1,4,92,330,b1,2014-03-23,,,true
man_100m,14910,"",OB戦,5,5,3,39,330,ob,2014-03-23,,,true
man_100m,12680,"",OB戦,1,5,5,60,330,ob,2014-03-23,,,true
man_100m,13120,"",OB戦,2,5,6,61,330,ob,2014-03-23,,,true
man_100m,13200,"",OB戦,2,5,4,124,330,ob,2014-03-23,,,true
man_100m,14700,"",OB戦,4,5,3,34,330,ob,2014-03-23,,,true
man_100m,12900,"",OB戦,2,6,5,38,330,ob,2014-03-23,,,true
man_100m,12100,-0.6,記録会,13,6,7,80,331,b4,2014-03-27,,,true
man_100m,12850,-2.4,記録会,4,7,6,81,331,b4,2014-03-27,,,true
man_100m,"","",記録会,16,2,"",89,331,b3,2014-03-27,DNS,,true
man_100m,11760,-4,記録会,17,1,3,82,331,b2,2014-03-27,,,true
man_400m,54120,"",記録会,5,4,4,76,331,b3,2014-03-27,,,true
man_400m,53670,"",記録会,15,3,7,90,331,b3,2014-03-27,,,true
man_400m,50880,"",記録会,15,5,3,69,331,m1,2014-03-27,,,true
man_400m,51780,"",記録会,16,5,7,78,331,d,2014-03-27,,,true
man_110mH,16840,"",記録会,1,1,6,88,331,b3,2014-03-27,,,true
man_100m,12140,-0.5,記録会,3,4,"",76,269,b4,2012-04-07,,,true
man_100m,11770,-0.5,記録会,7,2,"",77,269,b4,2012-04-07,,,true
man_400m,53990,"",記録会,1,4,"",76,269,b4,2012-04-07,,,true
man_400m,52370,"",記録会,5,3,"",90,269,b4,2012-04-07,,,true
man_110mH,16890,0.3,記録会,1,4,"",88,269,b4,2012-04-07,,,true
man_400mH,58550,"",記録会,1,3,"",88,269,b4,2012-04-07,,,true
man_400m,53840,"",記録会,4,4,"",76,332,b4,2014-04-13,,,true
man_100m,11470,1.1,記録会,4,6,"",82,332,b3,2014-04-13,,,true
man_100m,11740,0.6,記録会,5,1,"",89,332,b4,2014-04-13,,,true
man_100m,12250,-1.5,記録会,13,6,"",76,332,b4,2014-04-13,,,true
man_200m,"","",記録会,4,8,"",77,332,b4,2014-04-13,DNS,,true
man_400m,51490,"",記録会,2,7,6,78,333,d,2014-04-19,,,true
man_100m,11620,1,記録会,8,5,2,89,189,b4,2009-05-03,,,true
man_100m,11790,-0.3,記録会,11,7,5,77,189,b4,2009-05-03,,,true
man_110mH,16920,-1.1,記録会,1,5,5,88,189,b4,2009-05-03,,,true
man_400m,52640,"",記録会,2,5,2,76,189,b4,2009-05-03,,,true
man_400m,53690,"",記録会,14,2,4,90,189,b4,2009-05-03,,,true
man_200m,23440,-1.9,記録会,4,5,1,83,189,b3,2009-05-03,,,true
man_200m,"","",記録会,9,2,"",82,189,b3,2009-05-03,DNS,,true
man_400mH,57510,"",記録会,1,4,2,88,189,b4,2009-05-03,PB,,true
man_400m,52480,"",記録会,3,3,1,76,335,b4,2014-04-29,,,true
woman_200m,27280,0.8,記録会,2,6,3,75,335,b4,2014-04-29,,,true
woman_400m,61190,"",記録会,2,4,1,75,335,b4,2014-04-29,,,true
man_100m,"","",記録会,20,6,"",82,336,b3,2014-05-03,DNS,,true
man_100m,11290,3.6,記録会,29,1,2,83,336,b3,2014-05-03,,,false
man_100m,11460,2,記録会,19,8,5,77,336,b4,2014-05-03,,,true
man_100m,11410,1.5,記録会,22,1,3,89,336,b4,2014-05-03,,,true
man_100m,11490,1.4,記録会,5,2,6,77,336,b4,2014-05-03,,,true
man_100m,12030,1.9,記録会,24,8,7,80,336,m1,2014-05-03,,,true
man_100m,12380,2.2,記録会,30,4,4,81,336,m1,2014-05-03,,,false
man_400m,56070,"",記録会,15,8,7,91,336,b2,2014-05-03,,,true
man_400m,52710,"",記録会,11,7,6,76,336,b4,2014-05-03,,,true
man_400m,53660,"",記録会,6,2,8,90,336,b4,2014-05-03,,,true
man_400m,"","",記録会,14,6,"",74,336,b4,2014-05-03,DNS,,true
man_400m,53960,"",記録会,10,2,6,80,336,m1,2014-05-03,,,true
man_400m,49560,"",記録会,6,1,2,69,336,m2,2014-05-03,PB,,true
man_400m,50480,"",記録会,5,7,3,78,336,d,2014-05-03,,,true
woman_400m,60640,"",記録会,6,7,1,75,336,b4,2014-05-03,,,true
man_200m,25220,-2,記録会,18,5,4,91,336,b2,2014-05-03,,,true
man_200m,22890,0.1,記録会,6,3,2,83,337,b3,2014-05-04,PB,,true
man_200m,22790,0.1,記録会,6,4,3,89,337,b4,2014-05-04,PB,,true
man_400mH,58010,"",予選,1,4,6,101,338,b1,2014-05-17,,,true
man_100m,11840,"",予選,1,3,5,83,340,b3,2014-06-07,,,true
man_100m,11460,0.1,予選,3,8,3,77,340,b4,2014-06-07,,,true
man_100m,11410,"",予選,4,6,5,89,340,b4,2014-06-07,,,true
man_100m,11560,"",OP,2,5,3,97,340,b1,2014-06-07,,,true
man_100m,"","",OP,2,1,"",82,340,b3,2014-06-07,DNS,,true
man_100m,11540,"",OP,2,7,1,119,340,b4,2014-06-07,,,true
man_100m,12170,0.8,OP,4,1,4,80,340,m1,2014-06-07,,,true
man_100m,11850,1.3,OP,6,7,2,88,340,b4,2014-06-07,,,true
man_100m,12560,0.9,OP,9,7,4,125,340,b1,2014-06-07,,,true
man_100m,12330,0.9,OP,9,4,3,100,340,b1,2014-06-07,,,true
man_100m,12720,0.9,OP,9,2,5,91,340,b2,2014-06-07,,,true
man_100m,12640,"",OP,10,3,4,81,340,m1,2014-06-07,,,true
man_200m,23620,"",予選,1,3,5,89,340,b4,2014-06-07,,,true
man_200m,23540,1.8,予選,2,7,3,83,340,b3,2014-06-07,,,true
man_200m,24490,"",予選,4,3,5,80,340,m1,2014-06-07,,,true
man_400m,52500,"",予選,2,3,2,90,340,b4,2014-06-07,,,true
man_400m,52180,"",予選,3,7,3,69,340,m2,2014-06-07,,,true
man_400m,52230,"",予選,4,2,2,78,340,d,2014-06-07,,,true
man_400m,52560,"",決勝,"",8,"",69,340,m2,2014-06-07,,,true
man_400m,51480,"",決勝,"",1,"",78,340,d,2014-06-07,,,true
man_110mH,16000,1,決勝,2,8,1,101,340,b1,2014-06-07,,,true
man_110mH,16760,1,決勝,2,3,5,88,340,b4,2014-06-07,,,true
man_400mH,57780,"",決勝,1,7,3,101,340,b1,2014-06-07,,,true
man_400mH,59120,"",決勝,2,3,4,88,340,b4,2014-06-07,,,true
woman_100m,"","",予選,1,7,"",72,340,b4,2014-06-07,DNS,,true
woman_100m,"","",予選,2,2,"",85,340,b3,2014-06-07,DNS,,true
woman_400m,65489,"",決勝,2,7,1,92,340,b2,2014-06-07,,,true
man_100m,11540,1.6,予選,3,6,4,77,342,b4,2014-06-28,,,true
man_100m,11400,1.3,予選,4,6,2,97,342,b1,2014-06-28,,,true
man_100m,12040,0.1,予選,5,6,4,100,342,b1,2014-06-28,,,true
man_200m,23170,-0.2,予選,1,6,2,89,342,b4,2014-06-28,,,true
man_200m,24950,0.7,予選,3,2,7,91,342,b2,2014-06-28,,,true
man_200m,"","",予選,4,4,"",83,342,b3,2014-06-28,DNS,,true
man_200m,23260,-2.2,決勝,"",2,"",89,342,b4,2014-06-28,,,true
man_400m,51450,"",予選,1,4,1,69,342,m2,2014-06-28,,,true
man_400m,51780,"",予選,2,4,3,90,342,b4,2014-06-28,,,true
man_400m,52780,"",予選,3,6,3,76,342,b4,2014-06-28,,,true
man_400m,49890,"",決勝,"",3,"",69,342,m2,2014-06-28,,,true
man_400m,52010,"",決勝,"",1,"",90,342,b4,2014-06-28,,,true
man_110mH,16690,0.3,決勝,1,8,6,88,342,b4,2014-06-28,,,true
man_110mH,"","",決勝,2,6,"",101,342,b1,2014-06-28,DNS,,true
man_400mH,55680,"",決勝,1,2,3,101,342,b1,2014-06-28,,関カレ参加標準記録突破！！,true
man_400mH,58260,"",決勝,1,4,6,88,342,b4,2014-06-28,,,true
man_100m,11990,0.6,OP,1,2,5,80,342,m1,2014-06-28,,,true
man_100m,12580,"",OP,3,6,4,81,342,m1,2014-06-28,,,true
man_100m,12390,0.6,OP,4,3,3,125,342,b1,2014-06-28,,,true
woman_100m,12880,0.4,決勝,1,3,2,85,342,b3,2014-06-28,PB,電通大記録更新!!,true
woman_400m,60460,"",決勝,"",5,"",75,342,b4,2014-06-28,,電通大記録更新!!,true
man_100m,12080,0.2,記録会,10,1,5,100,343,b1,2014-07-05,,,true
man_100m,"","",記録会,24,1,"",81,146,m1,2008-03-27,DNS,,true
man_100m,11640,0.9,記録会,25,1,7,76,146,b4,2008-03-27,,,true
man_100m,11870,1.5,記録会,26,1,8,80,146,m1,2008-03-27,,,true
man_100m,11560,-0.3,記録会,27,1,5,89,146,b4,2008-03-27,,,true
man_100m,11280,1.8,記録会,28,1,4,82,146,b3,2008-03-27,,,true
man_100m,11330,-0.9,記録会,29,1,7,119,146,b4,2008-03-27,,,true
man_400m,"","",記録会,5,1,"",88,146,b4,2008-03-27,DNS,,true
man_400m,52510,"",記録会,13,1,6,76,146,b4,2008-03-27,,,true
man_400m,54160,"",記録会,14,1,5,80,146,m1,2008-03-27,,,true
man_400m,52630,"",記録会,15,1,5,90,146,b4,2008-03-27,,,true
man_200m,24880,0.8,記録会,22,1,5,91,146,b2,2008-03-27,,,true
man_200m,"","",記録会,23,1,"",88,146,b4,2008-03-27,DNS,,true
man_200m,23620,"",記録会,24,1,5,82,146,b3,2008-03-27,,,true
man_200m,23330,2,記録会,25,1,3,89,146,b4,2008-03-27,,,true
man_200m,23070,"",記録会,26,1,4,69,146,m2,2008-03-27,,,true
man_100m,11350,"",予選,1,3,2,82,345,b3,2014-09-14,,,true
man_100m,11370,1.6,予選,3,6,4,119,345,b4,2014-09-14,,,true
man_100m,11470,3.1,予選,6,6,4,77,345,b4,2014-09-14,,,false
man_100m,11410,-0.1,準決勝,1,3,7,82,345,b3,2014-09-14,,,true
man_100m,11740,0.8,OP,3,6,4,76,345,b4,2014-09-14,,,true
man_100m,11870,"",OP,4,1,2,100,345,b1,2014-09-14,,,true
man_100m,12340,0.9,OP,5,3,4,81,345,m1,2014-09-14,,,true
woman_100m,12880,1.6,予選,1,4,2,85,345,b3,2014-09-14,,,true
woman_100m,13840,0.4,予選,2,2,5,72,345,b4,2014-09-14,PB,電通大五傑更新!!,true
woman_100m,13250,1.5,予選,3,2,2,75,345,b4,2014-09-14,PB,電通大五傑更新!!,true
woman_100m,12870,"",決勝,1,1,"",85,345,b3,2014-09-14,PB,電通大記録更新!!優勝!!,true
woman_100m,13310,"",決勝,1,2,"",75,345,b4,2014-09-14,,,true
man_400m,51400,"",予選,4,4,1,69,345,m2,2014-09-14,,,true
man_400m,51500,"",予選,6,5,2,78,345,d,2014-09-14,,,true
man_400m,52410,"",予選,10,3,2,90,345,b4,2014-09-14,,,true
man_400m,50100,"",準決勝,1,6,2,69,345,m2,2014-09-14,,,true
man_400m,51600,"",準決勝,2,8,3,90,345,b4,2014-09-14,,,true
man_400m,51300,"",準決勝,3,1,5,78,345,d,2014-09-14,,,true
man_400m,52020,"",決勝,1,4,"",69,345,m2,2014-09-14,,,true
man_110mH,19010,"",予選,1,1,8,95,345,b1,2014-09-14,,,true
man_110mH,16530,"",予選,4,6,3,88,345,b4,2014-09-14,,,true
woman_100mH,16120,-1.3,決勝,1,7,"",85,345,b3,2014-09-14,PB,電通大記録樹立!!理工系大会記録更新!!優勝!!,true
man_200m,23090,"",予選,3,5,2,83,345,b3,2014-09-14,,,true
man_200m,23140,1.6,予選,4,5,2,89,345,b4,2014-09-14,,,true
man_200m,22200,0.8,予選,5,8,1,97,345,b1,2014-09-14,PB,電通大五傑更新!!,true
man_200m,22280,0.9,準決勝,1,3,1,97,345,b1,2014-09-14,,,true
man_200m,23140,-0.1,準決勝,2,1,8,89,345,b4,2014-09-14,,,true
man_200m,22790,0.2,準決勝,3,7,6,83,345,b3,2014-09-14,,,true
man_200m,22340,0.8,決勝,1,6,"",97,345,b1,2014-09-14,,,true
man_400mH,57300,"",予選,3,2,1,101,345,b1,2014-09-14,,,true
man_400mH,58070,"",予選,5,3,2,88,345,b4,2014-09-14,,,true
man_400mH,54150,"",決勝,1,4,"",101,345,b1,2014-09-14,PB,準優勝!!電通大五傑更新!!,true
woman_200m,27180,"",予選,1,4,1,75,345,b4,2014-09-14,,,true
woman_200m,26750,0.9,決勝,1,3,"",75,345,b4,2014-09-14,,優勝!!電通大記録更新!!,true
man_100m,11270,0.7,記録会,11,2,1,97,346,b1,2014-09-20,,電通大五傑更新!!,true
man_400m,55160,"",記録会,9,4,3,91,346,b2,2014-09-20,,,true
man_110mH,16300,0.9,記録会,4,5,4,88,346,b4,2014-09-20,,,true
man_110mH,16110,1.3,記録会,2,6,7,88,346,b4,2014-09-20,2次レース,,true
man_400mH,56080,"",記録会,3,4,1,101,346,b1,2014-09-20,,,true
man_200m,"","",記録会,10,8,"",126,346,b1,2014-09-20,DNS,,true
man_200m,25180,1.4,記録会,2,6,5,126,346,b1,2014-09-20,2次レース,,true
man_400m,52530,"",記録会,6,1,1,76,347,b4,2014-09-28,,,true
man_100m,11610,0.4,記録会,"","","",69,208,m2,2009-11-14,,,true
man_100m,11640,0.4,記録会,"","","",89,208,b4,2009-11-14,,,true
man_100m,11540,0.4,記録会,"","","",82,208,b3,2009-11-14,,,true
woman_400m,61300,"",記録会,"","","",75,208,b4,2009-11-14,,,true
man_400m,53420,"",記録会,"","","",76,208,b4,2009-11-14,,,true
man_100m,11370,-0.1,記録会,12,3,3,97,348,b1,2014-10-11,,,true
man_100m,11560,-0.1,記録会,12,6,4,82,348,b3,2014-10-11,,,true
man_100m,11780,1.7,記録会,16,1,5,89,348,b4,2014-10-11,,,true
man_100m,11540,1.1,記録会,17,5,3,77,348,b4,2014-10-11,,,true
man_100m,12130,-1.3,記録会,20,4,8,88,348,b4,2014-10-11,,,true
man_100m,12260,-0.1,記録会,22,5,6,100,348,b1,2014-10-11,,,true
man_100m,11640,-1.5,記録会,10,6,5,82,348,b3,2014-10-11,2次レース,,true
man_100m,11530,-1.5,記録会,10,8,4,97,348,b1,2014-10-11,2次レース,,true
man_400m,"","",記録会,13,2,"",91,348,b2,2014-10-11,DNS,,true
man_110mH,20430,-1.3,記録会,4,5,5,100,348,b1,2014-10-11,,,true
man_110mH,16920,0.9,記録会,5,7,5,88,348,b4,2014-10-11,,,true
man_110mH,16300,-0.3,記録会,1,8,8,88,348,b4,2014-10-11,2次レース,,true
woman_100m,14360,0.4,記録会,7,4,3,72,348,b4,2014-10-11,,,true
woman_400m,60450,"",記録会,3,7,1,75,348,b4,2014-10-11,,,true
man_200m,22730,-0.8,記録会,3,3,2,97,348,b1,2014-10-11,,,true
man_200m,"","",記録会,10,8,"",91,348,b2,2014-10-11,DNS,,true
man_200m,22640,0.8,記録会,2,6,1,97,348,b1,2014-10-11,2次レース,,true
man_400m,50990,"",予選,1,4,3,69,349,m2,2014-10-24,,,true
man_400m,51870,"",予選,4,7,3,78,349,d,2014-10-24,,,true
man_400m,52240,"",予選,9,6,4,90,349,b4,2014-10-24,,,true
man_400m,"","",OP,1,7,"",119,349,b4,2014-10-24,DNS,,true
man_400m,52940,"",OP,2,4,4,74,349,b4,2014-10-24,,,true
man_400m,52520,"",OP,3,3,2,76,349,b4,2014-10-24,,,true
man_400m,51220,"",OP,4,7,1,83,349,b3,2014-10-24,,,true
man_400m,"","",OP,6,2,"",91,349,b2,2014-10-24,DNS,,true
woman_400m,60750,"",予選,4,7,2,75,349,b4,2014-10-24,,,true
woman_400m,66840,"",OP,2,6,5,72,349,b4,2014-10-24,PB,電通大五傑更新!!,true
man_200m,22290,0.6,予選,2,4,2,97,349,b1,2014-10-24,,,true
man_200m,23350,1.4,予選,4,8,4,82,349,b3,2014-10-24,,,true
man_200m,23170,1.2,予選,5,9,5,83,349,b3,2014-10-24,,,true
man_200m,22210,2,準決勝,1,7,5,97,349,b1,2014-10-24,,,true
man_110mH,16670,-0.3,予選,1,8,6,88,349,b4,2014-10-24,,,true
woman_200m,27220,1.6,予選,4,6,4,75,349,b4,2014-10-24,,,true
man_100m,11230,1.4,予選,1,8,4,97,349,b1,2014-10-24,PB,電通大五傑更新!!,true
man_100m,11350,1.6,予選,7,9,5,82,349,b3,2014-10-24,,,true
man_100m,11470,1.1,予選,9,8,5,119,349,b4,2014-10-24,,,true
man_100m,12500,1.2,OP,2,6,5,126,349,b1,2014-10-24,,,true
man_100m,11920,1.7,OP,3,4,6,61,349,ob,2014-10-24,,,true
man_100m,12120,1.1,OP,4,6,8,91,349,b2,2014-10-24,,,true
man_100m,"","",OP,6,2,"",73,349,b4,2014-10-24,DNS,,true
man_100m,11850,0.3,OP,7,7,5,80,349,m1,2014-10-24,,,true
man_100m,"","",OP,8,2,"",77,349,b4,2014-10-24,DNS,,true
man_100m,11890,0.7,OP,11,4,6,76,349,b4,2014-10-24,,,true
man_100m,11930,"",OP,12,8,5,100,349,b1,2014-10-24,,,true
man_100m,11550,0.1,OP,13,7,1,89,349,b4,2014-10-24,,,true
man_100m,13640,0.5,OP,14,7,6,127,349,m1,2014-10-24,,,true
man_100m,12360,-0.4,OP,15,9,6,95,349,b1,2014-10-24,,,true
man_100m,"","",OP,16,6,"",83,349,b3,2014-10-24,DNS,,true
man_100m,12710,0.3,OP,17,4,6,81,349,m1,2014-10-24,,,true
man_100m,12040,0.4,OP,18,9,3,60,349,ob,2014-10-24,,,true
man_100m,12530,1.1,OP,19,6,6,125,349,b1,2014-10-24,,,true
man_400mH,"","",予選,3,8,"",101,349,b1,2014-10-24,DNS,,true
man_400mH,63870,"",予選,4,3,7,100,349,b1,2014-10-24,,,true
man_400mH,"","",予選,7,6,"",88,349,b4,2014-10-24,DNS,,true
woman_100m,13250,-0.5,予選,2,4,3,85,349,b3,2014-10-24,,,true
man_100m,11950,1,記録会,2,7,5,80,350,m1,2014-11-01,,,true
man_100m,12170,"",記録会,3,5,2,100,350,b1,2014-11-01,,,true
man_400m,54840,"",記録会,2,4,3,80,350,m1,2014-11-01,,,true
man_400m,56750,"",記録会,2,6,5,100,350,b1,2014-11-01,,,true
woman_100mH,19720,1.8,記録会,2,2,5,75,350,b4,2014-11-01,PB,電通大五傑更新!!,true
woman_200m,27070,1.1,記録会,1,2,3,75,350,b4,2014-11-01,,,true
woman_200m,29990,1.5,記録会,2,5,4,72,350,b4,2014-11-01,PB,電通大五傑更新!!,true
man_110mH,25900,"",記録会,1,5,5,80,350,m1,2014-11-01,,,true
man_110mH,21190,"",記録会,2,5,4,100,350,b1,2014-11-01,,,true
man_100m,"","",記録会,12,7,"",73,350,b4,2014-11-01,DNS,,true
man_100m,"","",記録会,13,3,"",95,350,b1,2014-11-01,DNS,,true
man_110mH,"","",記録会,2,2,"",95,350,b1,2014-11-01,DNS,,true
man_100m,"","",記録会,3,8,"",97,351,b1,2014-11-03,DNS,,true
man_100m,11330,0.4,記録会,4,3,2,82,351,b3,2014-11-03,,,true
man_100m,11590,0.4,記録会,4,1,5,89,351,b4,2014-11-03,,,true
man_100m,11570,0.4,記録会,4,7,4,83,351,b3,2014-11-03,,,true
man_100m,11790,-1.4,記録会,5,6,4,77,351,b4,2014-11-03,,,true
man_100m,12300,-1.2,記録会,6,2,6,80,351,m1,2014-11-03,,,true
man_100m,"","",記録会,9,8,"",73,351,b4,2014-11-03,DNS,,true
man_100m,12720,"",記録会,11,3,5,81,351,m1,2014-11-03,,,true
man_100m,"","",記録会,11,8,"",95,351,b1,2014-11-03,DNS,,true
man_100m,"","",記録会,12,4,"",126,351,b1,2014-11-03,DNS,,true
man_200m,"","",記録会,2,5,"",97,351,b1,2014-11-03,DNS,,true
man_200m,23220,-0.2,記録会,3,1,4,83,351,b3,2014-11-03,,,true
man_200m,23710,-0.2,記録会,3,3,6,89,351,b4,2014-11-03,,,true
